branch,mismatch_seed,side,element,nominal_units,realized_units,relative_error
CLAIM_BASELINE_3SIGMA_CONVERSION,40,N,BIT2,2,2.0080086856526287,0.0040043428263143444
CLAIM_BASELINE_3SIGMA_CONVERSION,40,N,BIT1,1,0.98359324839539675,-0.016406751604603254
CLAIM_BASELINE_3SIGMA_CONVERSION,40,N,DUMMY,1,0.99890567565859234,-0.0010943243414076598
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT7,64,63.957318443122467,-0.00066689932621144532
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT6,32,32.015519403811808,0.00048498136911900858
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT5,16,15.988190308517403,-0.00073810571766230737
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT4,8,7.9979599915457573,-0.00025500105678033513
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT3,4,3.9961390082315593,-0.00096524794211017007
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT2,2,2.0074954328463033,0.0037477164231516369
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,BIT1,1,1.0124815598856653,0.01248155988566535
CLAIM_BASELINE_3SIGMA_CONVERSION,41,P,DUMMY,1,0.99132520077527519,-0.0086747992247248051
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT7,64,64.078435396711342,0.0012255530736147158
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT6,32,31.996054272787717,-0.0001233039753838483
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT5,16,15.994309537226354,-0.00035565392335290547
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT4,8,7.985961751429711,-0.0017547810712861267
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT3,4,4.0184646103339761,0.0046161525834940154
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT2,2,2.01392725004058,0.0069636250202900207
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,BIT1,1,0.98652211757553776,-0.01347788242446224
CLAIM_BASELINE_3SIGMA_CONVERSION,41,N,DUMMY,1,1.00332313954694,0.0033231395469399683
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT7,64,64.040953785204422,0.00063990289381909982
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT6,32,31.927609254537423,-0.0022622107957055437
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT5,16,15.998642129565654,-8.4866902146596424e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT4,8,7.98851694273755,-0.0014353821578062531
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT3,4,4.0051967682542102,0.0012991920635525567
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT2,2,1.9908123790248311,-0.0045938104875844488
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,BIT1,1,0.99429355363138838,-0.0057064463686116174
CLAIM_BASELINE_3SIGMA_CONVERSION,42,P,DUMMY,1,1.013451845662785,0.013451845662785011
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT7,64,63.981218267889659,-0.00029346456422407741
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT6,32,32.020543243955842,0.00064197637362006787
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT5,16,16.033397073765464,0.0020873171103414911
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT4,8,7.9804708738700896,-0.0024411407662388029
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT3,4,3.9929787461450532,-0.0017553134637366963
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT2,2,1.9874298059820523,-0.0062850970089738389
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,BIT1,1,1.0119656391432925,0.011965639143292517
CLAIM_BASELINE_3SIGMA_CONVERSION,42,N,DUMMY,1,0.98223180702434409,-0.017768192975655905
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT7,64,63.978869853039996,-0.00033015854625007002
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT6,32,32.037815003295009,0.001181718852969027
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT5,16,16.001694300790589,0.00010589379941183807
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT4,8,8.027266653053994,0.0034083316317492507
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT3,4,4.0215021885926063,0.0053755471481515826
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT2,2,2.008248437933486,0.0041242189667429763
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,BIT1,1,1.0029269422233336,0.0029269422233335618
CLAIM_BASELINE_3SIGMA_CONVERSION,43,P,DUMMY,1,0.99569481851536812,-0.0043051814846318814
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT7,64,63.99931880494114,-1.0643672794685699e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT6,32,31.915288915480993,-0.002647221391218979
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT5,16,16.023061756020613,0.0014413597512883403
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT4,8,8.0244032659331701,0.003050408241646263
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT3,4,4.0025457893636709,0.00063644734091772293
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT2,2,2.0020821752954263,0.001041087647713157
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,BIT1,1,0.99041429219211985,-0.0095857078078801505
CLAIM_BASELINE_3SIGMA_CONVERSION,43,N,DUMMY,1,0.99442173574828008,-0.0055782642517199221
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT7,64,63.924429985488672,-0.0011807814767395008
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT6,32,32.058978234500231,0.0018430698281322044
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT5,16,15.993899203404311,-0.00038129978723056013
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT4,8,8.0009565491446946,0.00011956864308682036
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT3,4,3.9970607298354279,-0.000734817541143018
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT2,2,2.0078119820407347,0.003905991020367372
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,BIT1,1,1.0209602299787097,0.020960229978709721
CLAIM_BASELINE_3SIGMA_CONVERSION,44,P,DUMMY,1,1.0061334225130438,0.0061334225130438291
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT7,64,63.903812644833359,-0.0015029274244787727
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT6,32,31.995831189523056,-0.00013027532740450543
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT5,16,16.029745883576751,0.0018591177235469658
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT4,8,7.9851913725612373,-0.001851078429845332
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT3,4,3.9988763885788936,-0.00028090285527659908
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT2,2,2.0104987477597085,0.0052493738798542466
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,BIT1,1,1.0104378934227838,0.010437893422783784
CLAIM_BASELINE_3SIGMA_CONVERSION,44,N,DUMMY,1,0.999069802895585,-0.00093019710441499814
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT7,64,63.92487880424332,-0.0011737686836981176
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT6,32,31.9553487610549,-0.0013953512170343796
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT5,16,15.960322502333774,-0.0024798436041391092
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT4,8,8.0132649468697323,0.0016581183587165427
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT3,4,4.0141716116660726,0.0035429029165181536
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT2,2,2.0010177865466683,0.00050889327333414336
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,BIT1,1,1.0039483745285069,0.0039483745285069372
CLAIM_BASELINE_3SIGMA_CONVERSION,45,P,DUMMY,1,1.0041484438535302,0.0041484438535301926
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT7,64,63.964756659226225,-0.00055067719959023265
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT6,32,31.971098758160572,-0.00090316380748212133
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT5,16,15.994896778552016,-0.00031895134049897411
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT4,8,8.0195230761517902,0.0024403845189737705
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT3,4,3.9909728604449084,-0.0022567848887729003
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT2,2,1.9948946727642609,-0.0025526636178695439
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,BIT1,1,0.98736504501023625,-0.012634954989763747
CLAIM_BASELINE_3SIGMA_CONVERSION,45,N,DUMMY,1,1.0022100747848126,0.0022100747848126101
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT7,64,63.996859091874718,-4.9076689457527856e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT6,32,31.970753857710502,-0.0009139419465468146
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT5,16,15.990493749056265,-0.00059414068398344622
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT4,8,7.97500296908777,-0.0031246288640287556
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT3,4,3.9937580548647249,-0.0015604862838187739
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT2,2,1.9943526931139284,-0.0028236534430358118
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,BIT1,1,1.0021572391231983,0.0021572391231983179
CLAIM_BASELINE_3SIGMA_CONVERSION,46,P,DUMMY,1,1.0046743666566058,0.0046743666566058106
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT7,64,64.033023991310515,0.00051599986422679045
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT6,32,32.010666667695688,0.0003333333654902404
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT5,16,15.991243259498431,-0.00054729628134808639
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT4,8,8.0267296592646993,0.0033412074080874099
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT3,4,4.0035533573253366,0.00088833933133414256
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT2,2,2.0129366633578973,0.0064683316789486689
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,BIT1,1,1.0021512832287045,0.0021512832287045036
CLAIM_BASELINE_3SIGMA_CONVERSION,46,N,DUMMY,1,0.99434333553540055,-0.0056566644645994479
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT7,64,63.899198729799124,-0.0015750198468886811
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT6,32,32.015061227657171,0.00047066336428658317
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT5,16,16.042276504823711,0.0026422815514819398
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT4,8,7.9919689607506266,-0.0010038799061716785
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT3,4,3.9890329392267279,-0.0027417651933180354
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT2,2,2.0035342678990569,0.0017671339495284322
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,BIT1,1,0.9897975280788891,-0.010202471921110901
CLAIM_BASELINE_3SIGMA_CONVERSION,47,P,DUMMY,1,0.99404095619365518,-0.0059590438063448214
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT7,64,63.925756759781493,-0.0011600506284141776
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT6,32,32.016686373472339,0.00052144917101060173
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT5,16,15.973742421081997,-0.0016410986823751639
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT4,8,8.007763538457926,0.00097044230724074865
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT3,4,3.9810757133179164,-0.0047310716705208922
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT2,2,1.9970360972667707,-0.0014819513666146644
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,BIT1,1,0.99586997664959964,-0.0041300233504003581
CLAIM_BASELINE_3SIGMA_CONVERSION,47,N,DUMMY,1,1.0031887222484683,0.0031887222484683342
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT7,64,63.980381155529066,-0.00030654444485833654
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT6,32,31.969193201155306,-0.00096271246389667553
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT5,16,16.002468213161638,0.00015426332260237707
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT4,8,7.9982263334505515,-0.00022170831868106866
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT3,4,4.0137698461539602,0.0034424615384900381
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT2,2,2.0078251607746918,0.0039125803873458764
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,BIT1,1,0.98461799489032731,-0.015382005109672692
CLAIM_BASELINE_3SIGMA_CONVERSION,48,P,DUMMY,1,0.99425781433263394,-0.0057421856673660621
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT7,64,64.036180895188409,0.00056532648731888457
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT6,32,31.9714119038549,-0.0008933780045343731
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT5,16,15.990328675392245,-0.00060445778798468019
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT4,8,8.0132939819466529,0.0016617477433316097
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT3,4,4.0106395683122216,0.0026598920780553925
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT2,2,1.9876597368950346,-0.0061701315524826938
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,BIT1,1,1.0052945739858026,0.0052945739858025753
CLAIM_BASELINE_3SIGMA_CONVERSION,48,N,DUMMY,1,0.99853372445110744,-0.0014662755488925594
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT7,64,63.965482196907544,-0.00053934067331962154
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT6,32,31.979381476744784,-0.00064432885172549526
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT5,16,15.991514151475094,-0.00053036553280660925
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT4,8,7.9880281589491346,-0.0014964801313581688
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT3,4,4.0209763424490212,0.0052440856122553114
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT2,2,1.9958355908536827,-0.0020822045731586636
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,BIT1,1,1.0066282490872382,0.0066282490872382471
CLAIM_BASELINE_3SIGMA_CONVERSION,49,P,DUMMY,1,1.0003338616337394,0.00033386163373938516
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT7,64,64.013261341126679,0.00020720845510435737
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT6,32,31.944354885918301,-0.0017389098150530913
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT5,16,15.984220065408136,-0.00098624591199147904
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT4,8,7.9861884040585567,-0.0017264494926804153
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT3,4,4.0151609515184763,0.0037902378796190739
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT2,2,2.0141098434596643,0.0070549217298321309
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,BIT1,1,0.98971958299413887,-0.010280417005861131
CLAIM_BASELINE_3SIGMA_CONVERSION,49,N,DUMMY,1,1.0120891251105015,0.012089125110501531
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT7,64,63.927035456952744,-0.0011400709851133728
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT6,32,31.989685665685379,-0.00032232294733192113
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT5,16,16.025158366342463,0.0015723978964039542
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT4,8,7.9580413928277967,-0.005244825896525418
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT3,4,3.9968161035345826,-0.00079597411635434767
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT2,2,2.0180036640693451,0.00900183203467253
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,BIT1,1,1.005004279621994,0.0050042796219940122
CLAIM_BASELINE_3SIGMA_CONVERSION,50,P,DUMMY,1,0.9936367251501651,-0.006363274849834899
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT7,64,63.937530075666167,-0.00097609256771613584
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT6,32,32.011663316689102,0.00036447864653443851
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT5,16,15.989525416877608,-0.00065466144514947366
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT4,8,7.9944719485802551,-0.00069100642746811047
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT3,4,4.0302993802751654,0.0075748450687913582
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT2,2,1.9858818139645225,-0.0070590930177387712
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,BIT1,1,0.98852678478985823,-0.011473215210141774
CLAIM_BASELINE_3SIGMA_CONVERSION,50,N,DUMMY,1,1.0038039254670317,0.0038039254670316769
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT7,64,63.926959239821031,-0.0011412618777963957
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT6,32,31.98711796751347,-0.00040256351520406852
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT5,16,15.9407920287194,-0.0037004982050374835
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT4,8,7.9994209591871837,-7.2380101602043112e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT3,4,4.0004116958271014,0.00010292395677535815
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT2,2,1.9915424331429779,-0.0042287834285110737
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,BIT1,1,1.007024853339173,0.0070248533391730206
CLAIM_BASELINE_3SIGMA_CONVERSION,51,P,DUMMY,1,0.99810497617411276,-0.0018950238258872432
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT7,64,63.954416934207444,-0.00071223540300868748
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT6,32,31.92193946533385,-0.0024393917083171957
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT5,16,15.982223133673816,-0.0011110541453864808
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT4,8,7.9828536876590279,-0.0021432890426215101
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT3,4,3.9805368774781735,-0.0048657806304566176
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT2,2,2.0084890534831059,0.0042445267415529564
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,BIT1,1,0.99231061447344748,-0.0076893855265525168
CLAIM_BASELINE_3SIGMA_CONVERSION,51,N,DUMMY,1,0.99444000923374809,-0.0055599907662519099
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT7,64,64.047317952052737,0.00073934300082401094
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT6,32,32.07259796557247,0.0022686864241396876
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT5,16,16.024247821739753,0.0015154888587345372
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT4,8,8.0169469402089337,0.0021183675261167156
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT3,4,3.9919760672441029,-0.0020059831889742696
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT2,2,1.9933150410715701,-0.0033424794642149536
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,BIT1,1,0.99458318780877852,-0.0054168121912214762
CLAIM_BASELINE_3SIGMA_CONVERSION,52,P,DUMMY,1,1.0155513187800942,0.015551318780094192
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT7,64,63.959841658783162,-0.00062747408151309081
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT6,32,32.06027465043627,0.0018835828261334342
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT5,16,15.974462361562225,-0.001596102402360966
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT4,8,8.028379588774186,0.0035474485967732505
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT3,4,3.998376324846352,-0.00040591878841200746
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT2,2,2.0134672831705696,0.0067336415852847775
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,BIT1,1,1.0025159265111916,0.0025159265111915907
CLAIM_BASELINE_3SIGMA_CONVERSION,52,N,DUMMY,1,1.0038107869127262,0.0038107869127261829
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT7,64,64.025515563262488,0.00039868067597637058
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT6,32,32.046196410426177,0.0014436378258180227
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT5,16,15.922970764929264,-0.0048143271919209862
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT4,8,8.0078762433164954,0.00098453041456192381
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT3,4,3.986933560442834,-0.0032666098892915052
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT2,2,1.9888779212609309,-0.0055610393695345595
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,BIT1,1,0.99911400185282029,-0.00088599814717971181
CLAIM_BASELINE_3SIGMA_CONVERSION,53,P,DUMMY,1,1.0062186927727059,0.0062186927727059249
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT7,64,64.029713297349616,0.00046427027108775221
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT6,32,31.997697825763819,-7.1942944880665216e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT5,16,15.943329074024941,-0.0035419328734411781
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT4,8,8.0193798033301675,0.0024224754162709417
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT3,4,3.9971477574036713,-0.00071306064908216449
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT2,2,2.0022378252984234,0.0011189126492117119
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,BIT1,1,0.9991685321113104,-0.00083146788868959653
CLAIM_BASELINE_3SIGMA_CONVERSION,53,N,DUMMY,1,1.0060370549612503,0.0060370549612502877
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT7,64,63.946020022134064,-0.00084343715415524656
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT6,32,32.035368657527357,0.0011052705477299085
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT5,16,15.997007066544905,-0.00018705834094345786
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT4,8,7.9805753859256718,-0.0024280767592910202
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT3,4,4.0198018520970811,0.0049504630242702685
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT2,2,2.0285274149879764,0.014263707493988198
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,BIT1,1,1.0146612056695281,0.01466120566952811
CLAIM_BASELINE_3SIGMA_CONVERSION,54,P,DUMMY,1,1.0091784004615449,0.0091784004615449444
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT7,64,63.934381552447206,-0.0010252882430124011
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT6,32,31.983470249098019,-0.00051655471568690103
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT5,16,16.005347915260334,0.00033424470377085846
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT4,8,8.0164547365960974,0.0020568420745121774
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT3,4,3.9876644630774631,-0.0030838842306342151
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT2,2,1.9948197894120923,-0.0025901052939538705
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,BIT1,1,1.0025573588014294,0.0025573588014293769
CLAIM_BASELINE_3SIGMA_CONVERSION,54,N,DUMMY,1,0.9999069545158783,-9.3045484121700994e-05
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT7,64,63.931144271038647,-0.0010758707650211363
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT6,32,32.04101551226772,0.0012817347583662375
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT5,16,15.937028475157691,-0.0039357203026443299
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT4,8,8.0113774835209028,0.0014221854401128553
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT3,4,4.0067577311411444,0.0016894327852861046
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT2,2,1.9990315459858605,-0.00048422700706973743
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,BIT1,1,0.99424597115253699,-0.0057540288474630108
CLAIM_BASELINE_3SIGMA_CONVERSION,55,P,DUMMY,1,1.0064072375888955,0.006407237588895498
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT7,64,63.94636562753314,-0.00083803706979468373
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT6,32,32.052188079754835,0.0016308774923385894
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT5,16,15.998228293668303,-0.00011073164573105476
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT4,8,8.0150698323948752,0.0018837290493594061
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT3,4,3.9951191656917517,-0.0012202085770620652
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT2,2,2.001332214737733,0.00066610736886651978
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,BIT1,1,0.99716928815236572,-0.0028307118476342819
CLAIM_BASELINE_3SIGMA_CONVERSION,55,N,DUMMY,1,0.9845498901924814,-0.015450109807518597
CLAIM_BASELINE_3SIGMA_CONVERSION,56,P,BIT7,64,64.028515575540027,0.000445555867812919
CLAIM_BASELINE_3SIGMA_CONVERSION,56,P,BIT6,32,32.029564904353371,0.00092390326104285769
CLAIM_BASELINE_3SIGMA_CONVERSION,56,P,BIT5,16,15.977219377223754,-0.0014237889235153567
CLAIM_BASELINE_3SIGMA_CONVERSION,56,P,BIT4,8,7.9857624712101085,-0.0017796910987364356
CLAIM_BASELINE_3SIGMA_CONVERSION,56,P,BIT3,4,3.9875105825196986,-0.0031223543700753531
